pp,trial1,hit1,response1,outcome1,outcometype1,condition1,trial2,hit2,response2,outcome2,outcometype2,condition2
14,51,0,2,-1,2,1,51,0,1,-1,2,2
14,52,1,1,1,1,1,52,0,1,1,1,2
14,53,0,2,-1,2,1,53,1,2,1,1,2
14,54,1,1,1,1,1,54,1,2,1,1,2
14,55,1,1,1,1,1,55,0,1,-1,2,2
14,56,1,1,1,1,1,56,1,2,1,1,2
14,57,1,1,1,1,1,57,1,2,1,1,2
14,58,1,1,1,1,1,58,0,1,-1,2,2
14,59,1,1,1,1,1,59,0,1,-1,2,2
14,60,0,1,-1,2,2,60,0,1,-1,2,2
14,61,0,1,-1,2,2,61,1,2,-1,2,2
14,62,0,1,1,1,2,62,1,1,1,1,1
14,63,0,1,-1,2,2,63,0,2,-1,2,1
14,64,0,1,1,1,2,64,1,1,-1,2,1
14,65,0,1,-1,2,2,65,0,2,1,1,1
14,66,0,1,-1,2,2,66,0,2,-1,2,1
14,67,0,1,-1,2,2,67,0,2,-1,2,1
14,68,0,1,-1,2,2,68,1,1,-1,2,1
14,69,0,1,-1,2,2,69,0,2,1,1,1
14,70,0,1,-1,2,2,70,0,2,1,1,1
14,71,0,1,-1,2,2,71,0,2,-1,2,1
14,72,0,1,-1,2,2,72,1,1,1,1,1
14,73,0,1,-1,2,2,73,0,2,1,1,1
14,74,0,1,-1,2,2,74,0,2,-1,2,1
14,75,0,1,-1,2,2,75,1,1,1,1,1
14,76,0,2,-1,2,3,76,0,2,1,1,1
14,77,1,1,1,1,3,77,1,1,-1,2,1
14,78,1,1,-1,2,3,78,0,1,1,1,2
14,79,1,1,-1,2,3,79,1,2,1,1,2
14,80,1,1,-1,2,3,80,1,2,1,1,2
14,81,1,1,1,1,3,81,1,2,1,1,2
14,82,0,2,-1,2,3,82,0,1,-1,2,2
14,83,1,1,1,1,3,83,1,2,1,1,2
14,84,1,1,-1,2,3,84,0,1,1,1,2
14,85,1,1,1,1,1,85,1,2,1,1,2
14,86,1,1,-1,2,1,86,0,1,-1,2,2
14,87,1,1,1,1,1,87,0,1,-1,2,2
14,88,1,1,1,1,1,88,0,1,-1,2,2
14,89,1,1,1,1,1,89,1,2,-1,2,2
14,90,1,1,-1,2,1,90,1,2,1,1,2
14,91,1,1,1,1,1,91,1,2,1,1,2
14,92,0,1,-1,2,2,92,1,2,1,1,2
14,93,0,1,-1,2,2,93,1,2,-1,2,2
14,94,0,1,-1,2,2,94,0,2,1,1,3
14,95,1,2,1,1,2,95,1,1,1,1,3
14,96,1,2,1,1,2,96,0,2,1,1,3
14,97,1,2,-1,2,2,97,0,2,1,1,3
14,98,1,2,1,1,2,98,1,1,-1,2,3
14,99,1,2,1,1,2,99,0,2,1,1,3
14,100,1,2,-1,2,2,100,0,2,-1,2,3
14,101,1,2,1,1,2,101,1,1,1,1,3
14,102,0,2,-1,2,1,102,0,2,1,1,3
14,103,0,2,1,1,1,103,1,1,1,1,3
14,104,0,2,-1,2,1,104,0,2,1,1,3
14,105,0,2,-1,2,1,105,1,1,-1,2,3
14,106,0,2,-1,2,1,106,1,1,1,1,3
14,107,1,1,1,1,1,107,0,2,1,1,3
14,108,1,1,-1,2,1,108,0,2,1,1,3
14,109,1,1,1,1,1,109,0,2,1,1,3
14,110,1,1,1,1,1,110,0,2,-1,2,1
14,111,1,1,1,1,1,111,0,2,-1,2,1
14,112,1,1,1,1,1,112,0,2,1,1,1
14,113,1,1,1,1,1,113,1,1,1,1,1
14,114,0,1,1,1,3,114,1,1,1,1,1
14,115,0,1,1,1,3,115,0,2,-1,2,1
14,116,0,1,-1,2,3,116,0,2,-1,2,1
14,117,1,2,1,1,3,117,0,2,-1,2,1
14,118,1,2,1,1,3,118,0,2,1,1,1
14,119,0,1,1,1,3,119,0,2,-1,2,1
14,120,0,1,1,1,3,120,0,2,-1,2,1
14,121,1,2,1,1,3,121,0,2,-1,2,1
14,122,0,1,1,1,3,122,1,1,1,1,1
14,123,0,1,1,1,3,123,0,2,-1,2,1
14,124,0,1,-1,2,3,124,0,2,1,1,1
14,125,0,1,1,1,3,125,1,1,1,1,1
14,126,1,2,-1,2,3,126,0,1,-1,2,2
14,127,0,1,1,1,3,127,1,2,1,1,2
14,128,0,1,-1,2,3,128,0,1,1,1,2
14,129,0,1,1,1,3,129,1,2,1,1,2
14,130,1,1,-1,2,1,130,1,2,-1,2,2
14,131,1,1,1,1,1,131,1,2,1,1,2
14,132,1,1,1,1,1,132,0,1,-1,2,2
14,133,1,1,1,1,1,133,0,1,-1,2,2
14,134,1,1,-1,2,1,134,1,2,-1,2,2
14,135,1,1,-1,2,1,135,1,2,1,1,2
14,136,1,1,1,1,1,136,0,1,1,1,2
14,137,0,1,1,1,2,137,1,2,1,1,2
14,138,0,1,-1,2,2,138,0,1,-1,2,2
14,139,0,1,1,1,2,139,0,1,-1,2,2
14,140,0,1,-1,2,2,140,1,2,-1,2,2
14,141,0,1,-1,2,2,141,1,2,1,1,2
14,142,0,1,-1,2,2,142,1,1,1,1,1
14,143,0,1,-1,2,2,143,1,1,1,1,1
14,144,0,1,-1,2,2,144,0,2,-1,2,1
14,145,0,1,-1,2,2,145,0,2,1,1,1
14,146,0,1,-1,2,2,146,1,1,1,1,1
14,147,0,1,-1,2,2,147,0,2,-1,2,1
14,148,0,1,-1,2,2,148,1,1,1,1,1
14,149,0,1,-1,2,2,149,0,2,-1,2,1
14,150,0,1,1,1,2,150,1,1,1,1,1
14,151,1,2,1,1,2,151,0,2,-1,2,1
14,152,0,1,-1,2,2,152,1,1,1,1,1
14,153,1,1,-1,2,3,153,1,1,-1,2,1
14,154,1,1,-1,2,3,154,0,2,1,1,1
14,155,0,2,1,1,3,155,0,2,-1,2,1
14,156,0,2,1,1,3,156,1,1,-1,2,1
14,157,1,1,1,1,3,157,0,2,-1,2,1
14,158,0,2,-1,2,3,158,0,1,-1,2,3
14,159,0,2,-1,2,3,159,0,1,-1,2,3
14,160,1,1,1,1,3,160,1,2,-1,2,3
14,161,NA,NA,NA,NA,3,161,1,2,1,1,3
14,162,1,1,-1,2,3,162,1,2,1,1,3
14,163,NA,NA,NA,NA,3,163,0,1,-1,2,3
14,164,1,1,-1,2,3,164,0,1,1,1,3
14,165,NA,NA,NA,NA,3,165,0,1,-1,2,3
14,166,0,2,1,1,3,166,0,1,-1,2,3
14,167,NA,NA,NA,NA,3,167,0,1,-1,2,3
14,168,1,1,1,1,3,168,1,2,-1,2,3
14,169,0,1,-1,2,2,169,1,2,-1,2,3
14,170,1,2,1,1,2,170,1,2,-1,2,3
14,171,0,1,-1,2,2,171,0,1,-1,2,3
14,172,0,1,1,1,2,172,1,2,1,1,3
14,173,0,1,-1,2,2,173,1,2,-1,2,3
14,174,1,2,1,1,2,174,0,2,1,1,1
14,175,1,2,1,1,2,175,0,2,-1,2,1
14,176,1,2,1,1,2,176,1,1,1,1,1
14,177,NA,NA,NA,NA,2,177,0,2,-1,2,1
14,178,1,2,1,1,2,178,0,2,1,1,1
14,179,NA,NA,NA,NA,2,179,0,2,-1,2,1
14,180,1,2,1,1,2,180,1,1,1,1,1
14,181,1,2,-1,2,2,181,0,2,-1,2,1
14,182,0,1,-1,2,2,182,1,1,-1,2,1
14,183,NA,NA,NA,NA,2,183,1,1,1,1,1
14,184,0,1,-1,2,2,184,0,2,-1,2,1
14,185,NA,NA,NA,NA,1,185,1,1,-1,2,1
14,186,1,1,1,1,1,186,1,1,1,1,1
14,187,1,1,1,1,1,187,1,1,1,1,1
14,188,0,2,-1,2,1,188,1,1,1,1,1
14,189,0,2,-1,2,1,189,0,1,-1,2,2
14,190,0,2,-1,2,1,190,0,1,-1,2,2
14,191,0,2,1,1,1,191,0,1,-1,2,2
14,192,0,2,-1,2,1,192,1,2,1,1,2
14,193,0,2,-1,2,1,193,0,1,-1,2,2
14,194,1,1,1,1,1,194,0,1,-1,2,2
14,195,1,1,1,1,1,195,0,1,-1,2,2
14,196,1,1,1,1,1,196,0,1,-1,2,2
14,197,1,1,1,1,1,197,0,1,-1,2,2
14,198,1,1,1,1,1,198,0,1,-1,2,2
14,199,1,1,-1,2,1,199,1,2,-1,2,2
14,200,1,1,1,1,1,200,0,1,-1,2,2
14,201,0,1,-1,2,3,201,1,2,1,1,2
14,202,0,1,1,1,3,202,0,1,-1,2,2
14,203,0,1,-1,2,3,203,1,2,1,1,2
14,204,0,1,-1,2,3,204,1,2,1,1,2
14,205,1,2,1,1,3,205,1,1,1,1,3
14,206,1,2,1,1,3,206,1,1,1,1,3
14,207,0,1,-1,2,3,207,1,1,1,1,3
14,208,1,2,-1,2,3,208,1,1,1,1,3
14,209,1,2,-1,2,3,209,0,2,1,1,3
14,210,0,1,1,1,3,210,1,1,1,1,3
14,211,0,1,-1,2,3,211,1,1,-1,2,3
14,212,1,2,1,1,3,212,0,2,1,1,3
14,213,1,2,1,1,3,213,1,1,1,1,3
14,214,1,2,1,1,3,214,0,1,1,1,2
14,215,0,2,-1,2,1,215,1,2,1,1,2
14,216,0,2,-1,2,1,216,0,1,1,1,2
14,217,0,2,-1,2,1,217,1,2,1,1,2
14,218,0,2,-1,2,1,218,1,2,-1,2,2
14,219,0,2,-1,2,1,219,1,2,1,1,2
14,220,1,1,1,1,1,220,0,1,-1,2,2
14,221,1,1,-1,2,1,221,1,2,1,1,2
14,222,1,1,-1,2,1,222,0,1,-1,2,2
14,223,1,1,1,1,1,223,1,2,1,1,2
14,224,1,1,1,1,1,224,1,2,1,1,2
14,225,0,2,-1,2,1,225,0,2,-1,2,1
14,226,NA,NA,NA,NA,1,226,0,2,-1,2,1
14,227,1,1,1,1,1,227,0,2,-1,2,1
14,228,1,1,1,1,1,228,0,2,-1,2,1
14,229,0,1,1,1,2,229,0,2,1,1,1
14,230,0,1,-1,2,2,230,1,1,1,1,1
14,231,0,1,-1,2,2,231,1,1,1,1,1
14,232,0,1,-1,2,2,232,1,1,1,1,1
14,233,0,1,-1,2,2,233,0,2,-1,2,1
14,234,0,1,-1,2,2,234,0,2,1,1,1
14,235,0,1,-1,2,2,235,1,1,1,1,1
14,236,0,1,-1,2,2,236,1,1,1,1,1
14,237,0,1,-1,2,2,237,1,1,1,1,1
14,238,0,1,-1,2,2,238,0,2,-1,2,1
14,239,1,2,1,1,2,239,0,2,-1,2,1
14,240,1,2,1,1,2,240,0,2,-1,2,1
14,241,1,2,-1,2,2,241,1,2,-1,2,3
14,242,1,2,1,1,2,242,1,2,-1,2,3
14,243,1,2,1,1,2,243,0,1,1,1,3
14,244,1,2,1,1,2,244,1,2,-1,2,3
14,245,0,2,-1,2,1,245,0,1,1,1,3
14,246,NA,NA,NA,NA,1,246,1,2,-1,2,3
14,247,0,2,-1,2,1,247,1,2,1,1,3
14,248,0,2,1,1,1,248,0,1,1,1,3
14,249,0,2,-1,2,1,249,0,1,1,1,3
15,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1
15,2,1,1,1,1,1,2,1,1,1,1,1
15,3,0,2,-1,2,1,3,NA,NA,NA,NA,1
15,4,1,1,1,1,1,4,NA,NA,NA,NA,1
15,5,0,2,-1,2,1,5,1,1,-1,2,1
15,6,0,2,-1,2,1,6,0,2,1,1,1
15,7,0,2,1,1,1,7,0,2,-1,2,1
15,8,1,1,1,1,1,8,0,2,-1,2,1
15,9,1,1,1,1,1,9,1,1,1,1,1
15,10,0,2,-1,2,1,10,0,2,-1,2,1
15,11,1,1,1,1,1,11,0,2,-1,2,1
15,12,1,1,-1,2,1,12,1,1,-1,2,1
15,13,1,1,-1,2,1,13,0,2,-1,2,1
15,14,0,2,-1,2,1,14,1,1,-1,2,1
15,15,1,1,-1,2,1,15,0,2,-1,2,1
15,16,0,1,-1,2,2,16,0,1,-1,2,2
15,17,0,1,-1,2,2,17,0,1,-1,2,2
15,18,1,2,1,1,2,18,0,1,-1,2,2
15,19,0,1,-1,2,2,19,0,1,-1,2,2
15,20,1,2,-1,2,2,20,0,1,-1,2,2
15,21,1,2,1,1,2,21,1,2,1,1,2
15,22,0,1,-1,2,2,22,0,1,-1,2,2
15,23,1,2,1,1,2,23,1,2,1,1,2
15,24,0,1,-1,2,2,24,1,2,1,1,2
15,25,0,1,-1,2,2,25,1,2,1,1,2
15,26,1,2,1,1,2,26,1,2,1,1,2
15,27,1,2,1,1,2,27,NA,NA,NA,NA,2
15,28,0,1,1,1,2,28,1,2,1,1,2
15,29,1,2,1,1,2,29,1,2,1,1,2
15,30,0,1,1,1,2,30,0,2,-1,2,3
15,31,1,2,1,1,2,31,1,1,1,1,3
15,32,1,1,1,1,3,32,1,1,1,1,3
15,33,0,2,-1,2,3,33,1,1,-1,2,3
15,34,0,2,-1,2,3,34,0,2,1,1,3
15,35,0,2,1,1,3,35,0,2,-1,2,3
15,36,1,1,1,1,3,36,1,1,1,1,3
15,37,0,2,1,1,3,37,1,1,1,1,3
15,38,1,1,-1,2,3,38,1,1,-1,2,3
15,39,0,2,1,1,3,39,1,1,-1,2,3
15,40,1,1,-1,2,3,40,1,2,1,1,2
15,41,0,2,-1,2,3,41,1,2,1,1,2
15,42,0,2,1,1,3,42,1,2,1,1,2
15,43,1,1,1,1,3,43,1,2,1,1,2
15,44,0,2,-1,2,3,44,1,2,-1,2,2
15,45,1,1,1,1,3,45,1,2,1,1,2
15,46,0,2,-1,2,3,46,1,2,-1,2,2
15,47,NA,NA,NA,NA,3,47,0,2,-1,2,1
15,48,1,2,1,1,2,48,1,1,1,1,1
15,49,0,1,-1,2,2,49,1,1,1,1,1
15,50,1,2,1,1,2,50,0,2,-1,2,1
15,51,0,1,-1,2,2,51,0,2,-1,2,1
15,52,0,1,-1,2,2,52,1,1,1,1,1
15,53,0,1,-1,2,2,53,1,1,1,1,1
15,54,1,2,1,1,2,54,1,1,1,1,1
15,55,0,1,-1,2,2,55,1,1,1,1,1
15,56,0,1,1,1,2,56,1,1,1,1,1
15,57,1,2,1,1,2,57,0,1,-1,2,2
15,58,0,1,-1,2,2,58,1,2,1,1,2
15,59,0,1,1,1,2,59,1,2,1,1,2
15,60,1,2,1,1,2,60,1,2,1,1,2
15,61,0,1,-1,2,2,61,0,1,1,1,2
15,62,0,1,-1,2,2,62,0,1,-1,2,2
15,63,0,1,-1,2,2,63,1,2,1,1,2
15,64,0,2,-1,2,1,64,1,2,-1,2,2
15,65,1,1,1,1,1,65,0,1,-1,2,2
15,66,0,2,-1,2,1,66,1,2,1,1,2
15,67,1,1,1,1,1,67,1,2,1,1,2
15,68,0,2,1,1,1,68,0,2,-1,2,3
15,69,1,1,1,1,1,69,1,1,1,1,3
15,70,1,1,1,1,1,70,1,1,1,1,3
15,71,0,2,-1,2,1,71,0,2,-1,2,3
15,72,1,1,1,1,1,72,0,2,1,1,3
15,73,0,2,-1,2,1,73,0,2,1,1,3
15,74,0,2,-1,2,1,74,1,1,1,1,3
15,75,1,1,-1,2,1,75,0,2,-1,2,3
15,76,0,2,-1,2,1,76,0,2,-1,2,3
15,77,0,2,-1,2,1,77,0,2,-1,2,3
15,78,0,2,-1,2,1,78,1,1,1,1,3
15,79,1,1,-1,2,1,79,0,2,-1,2,3
15,80,0,1,1,1,2,80,1,1,1,1,3
15,81,1,2,1,1,2,81,1,1,-1,2,3
15,82,0,1,-1,2,2,82,1,1,-1,2,3
15,83,1,2,-1,2,2,83,1,1,-1,2,3
15,84,0,1,-1,2,2,84,1,1,1,1,1
15,85,1,2,1,1,2,85,1,1,1,1,1
15,86,0,1,-1,2,2,86,0,2,1,1,1
15,87,1,2,1,1,2,87,0,2,-1,2,1
15,88,0,1,-1,2,2,88,1,1,1,1,1
15,89,0,1,-1,2,2,89,0,2,-1,2,1
15,90,1,2,-1,2,2,90,1,1,1,1,1
15,91,1,2,1,1,2,91,1,1,1,1,1
15,92,0,1,-1,2,2,92,0,2,1,1,1
15,93,1,2,-1,2,2,93,1,1,1,1,1
15,94,0,1,-1,2,2,94,1,1,1,1,1
15,95,0,1,1,1,2,95,0,2,-1,2,1
15,96,0,2,-1,2,3,96,1,1,-1,2,1
15,97,1,1,1,1,3,97,0,2,-1,2,1
15,98,0,2,1,1,3,98,0,2,-1,2,1
15,99,0,2,-1,2,3,99,1,1,1,1,1
15,100,0,2,1,1,3,100,0,1,-1,2,2
15,101,0,2,1,1,3,101,1,2,1,1,2
15,102,1,1,1,1,3,102,1,2,-1,2,2
15,103,1,1,-1,2,3,103,1,2,1,1,2
15,104,1,1,-1,2,3,104,1,2,1,1,2
15,105,0,2,-1,2,3,105,0,1,-1,2,2
15,106,1,1,1,1,3,106,1,2,1,1,2
15,107,1,1,-1,2,3,107,0,1,-1,2,2
15,108,1,1,-1,2,3,108,1,2,1,1,2
15,109,0,2,1,1,3,109,0,1,1,1,2
15,110,1,1,1,1,3,110,1,2,1,1,2
15,111,1,1,1,1,1,111,0,2,-1,2,1
15,112,0,2,-1,2,1,112,NA,NA,NA,NA,1
15,113,0,2,-1,2,1,113,0,2,-1,2,1
15,114,1,1,1,1,1,114,1,1,1,1,1
15,115,0,2,-1,2,1,115,0,2,1,1,1
15,116,0,2,-1,2,1,116,0,2,-1,2,1
15,117,0,2,-1,2,1,117,1,1,1,1,1
15,118,0,2,-1,2,1,118,1,1,1,1,1
15,119,1,1,1,1,1,119,1,1,1,1,1
15,120,0,2,-1,2,1,120,1,1,-1,2,1
15,121,0,2,-1,2,1,121,1,1,1,1,1
15,122,1,1,1,1,1,122,1,1,1,1,1
15,123,0,2,-1,2,1,123,1,2,1,1,3
15,124,1,1,1,1,1,124,1,2,1,1,3
15,125,1,1,1,1,1,125,0,1,1,1,3
15,126,0,2,-1,2,1,126,1,2,1,1,3
15,127,0,1,-1,2,2,127,0,1,1,1,3
15,128,0,1,-1,2,2,128,0,1,-1,2,3
15,129,1,2,-1,2,2,129,1,2,-1,2,3
15,130,0,1,-1,2,2,130,0,1,1,1,3
15,131,1,2,1,1,2,131,0,1,1,1,3
15,132,0,1,1,1,2,132,0,1,-1,2,3
15,133,1,2,1,1,2,133,1,2,1,1,3
15,134,1,2,1,1,2,134,1,2,-1,2,3
15,135,0,1,-1,2,2,135,0,1,-1,2,3
15,136,0,1,-1,2,2,136,0,1,-1,2,3
15,137,1,2,1,1,2,137,1,2,-1,2,3
15,138,1,2,1,1,2,138,1,2,1,1,3
15,139,1,2,1,1,2,139,0,2,-1,2,1
15,140,0,1,-1,2,2,140,1,1,1,1,1
15,141,0,1,-1,2,2,141,1,1,1,1,1
15,142,1,2,-1,2,2,142,0,2,-1,2,1
15,143,1,1,-1,2,1,143,0,2,1,1,1
15,144,1,1,1,1,1,144,0,2,-1,2,1
15,145,1,1,1,1,1,145,0,2,-1,2,1
15,146,1,1,1,1,1,146,0,2,1,1,1
15,147,0,2,-1,2,1,147,0,2,-1,2,1
15,148,1,1,1,1,1,148,0,2,-1,2,1
15,149,0,2,-1,2,1,149,1,1,1,1,1
15,150,1,1,-1,2,1,150,1,1,1,1,1
15,151,1,1,1,1,1,151,1,1,1,1,1
15,152,1,2,1,1,3,152,0,2,-1,2,1
15,153,0,1,-1,2,3,153,1,1,1,1,1
15,154,1,2,1,1,3,154,0,2,-1,2,1
15,155,0,1,1,1,3,155,1,2,1,1,2
15,156,0,1,-1,2,3,156,1,2,1,1,2
15,157,1,2,1,1,3,157,0,1,-1,2,2
15,158,0,1,1,1,3,158,0,1,-1,2,2
15,159,0,1,-1,2,3,159,1,2,1,1,2
15,160,1,2,1,1,3,160,1,2,1,1,2
15,161,0,1,1,1,3,161,1,2,1,1,2
15,162,0,1,-1,2,3,162,1,2,-1,2,2
15,163,1,2,-1,2,3,163,0,1,1,1,2
15,164,1,2,1,1,3,164,0,1,-1,2,2
15,165,1,2,-1,2,3,165,0,1,-1,2,2
15,166,1,2,1,1,3,166,1,2,1,1,2
15,167,0,1,-1,2,3,167,1,2,1,1,2
15,168,0,2,-1,2,1,168,1,2,-1,2,2
15,169,0,2,-1,2,1,169,0,2,1,1,3
15,170,1,1,-1,2,1,170,1,1,1,1,3
15,171,1,1,1,1,1,171,0,2,1,1,3
15,172,1,1,1,1,1,172,0,2,1,1,3
15,173,0,2,-1,2,1,173,0,2,-1,2,3
15,174,1,1,1,1,1,174,1,1,1,1,3
15,175,1,1,-1,2,1,175,1,1,1,1,3
15,176,1,1,1,1,1,176,0,2,1,1,3
15,177,1,1,1,1,1,177,0,2,-1,2,3
15,178,1,2,-1,2,2,178,1,1,1,1,3
15,179,0,1,-1,2,2,179,0,2,1,1,3
15,180,1,2,1,1,2,180,0,2,1,1,3
15,181,1,2,1,1,2,181,0,2,-1,2,3
15,182,1,2,1,1,2,182,0,2,1,1,3
15,183,1,2,1,1,2,183,0,2,1,1,3
15,184,1,2,1,1,2,184,0,2,-1,2,3
15,185,0,1,-1,2,2,185,0,1,1,1,2
15,186,0,1,-1,2,2,186,1,2,1,1,2
15,187,0,1,-1,2,2,187,0,1,-1,2,2
15,188,0,1,-1,2,2,188,0,1,-1,2,2
15,189,1,2,1,1,2,189,0,1,-1,2,2
15,190,0,1,1,1,2,190,1,2,1,1,2
15,191,1,2,1,1,2,191,1,2,-1,2,2
15,192,1,2,-1,2,2,192,0,1,-1,2,2
15,193,0,1,-1,2,2,193,1,2,1,1,2
15,194,0,2,-1,2,3,194,0,1,-1,2,2
15,195,1,1,1,1,3,195,0,1,-1,2,2
15,196,0,2,-1,2,3,196,0,1,1,1,2
15,197,0,2,1,1,3,197,0,1,-1,2,2
15,198,1,1,1,1,3,198,0,1,1,1,2
15,199,1,1,1,1,3,199,0,1,-1,2,2
15,200,0,2,1,1,3,200,0,1,-1,2,2
15,201,0,2,1,1,3,201,0,2,-1,2,1
15,202,0,2,-1,2,3,202,0,2,-1,2,1
15,203,0,2,1,1,3,203,1,1,1,1,1
15,204,0,2,1,1,3,204,1,1,1,1,1
15,205,1,1,-1,2,3,205,1,1,1,1,1
15,206,0,2,-1,2,3,206,1,1,1,1,1
15,207,1,1,-1,2,3,207,1,1,1,1,1
15,208,1,1,-1,2,3,208,0,2,1,1,1
15,209,1,1,-1,2,3,209,0,2,-1,2,1
15,210,1,2,1,1,2,210,1,1,1,1,1
15,211,1,2,1,1,2,211,0,2,-1,2,1
15,212,1,2,-1,2,2,212,0,2,1,1,1
15,213,1,2,-1,2,2,213,0,2,-1,2,1
15,214,0,1,-1,2,2,214,0,2,-1,2,1
15,215,0,1,-1,2,2,215,0,2,1,1,1
15,216,1,2,1,1,2,216,0,2,-1,2,1
15,217,1,2,1,1,2,217,0,1,-1,2,3
15,218,1,2,1,1,2,218,0,1,-1,2,3
15,219,1,1,-1,2,1,219,0,1,1,1,3
15,220,0,2,-1,2,1,220,1,2,-1,2,3
15,221,0,2,-1,2,1,221,0,1,1,1,3
15,222,0,2,-1,2,1,222,1,2,1,1,3
15,223,0,2,1,1,1,223,1,2,-1,2,3
15,224,1,1,1,1,1,224,1,2,-1,2,3
15,225,0,2,-1,2,1,225,1,2,-1,2,3
15,226,1,1,1,1,1,226,0,1,-1,2,3
15,227,0,2,1,1,1,227,1,2,1,1,3
15,228,1,1,1,1,1,228,0,1,1,1,3
15,229,0,2,-1,2,1,229,0,1,-1,2,3
15,230,1,1,1,1,1,230,0,1,1,1,3
15,231,0,2,1,1,1,231,0,1,1,1,3
15,232,1,1,1,1,1,232,0,1,1,1,3
15,233,1,1,1,1,1,233,0,2,-1,2,1
15,234,0,2,-1,2,1,234,0,2,-1,2,1
15,235,1,2,1,1,3,235,0,2,-1,2,1
15,236,0,1,1,1,3,236,0,2,-1,2,1
15,237,0,1,1,1,3,237,0,2,1,1,1
15,238,1,2,1,1,3,238,0,2,-1,2,1
15,239,0,1,1,1,3,239,1,1,-1,2,1
15,240,1,2,1,1,3,240,1,1,1,1,1
15,241,0,1,-1,2,3,241,1,1,1,1,1
15,242,1,2,-1,2,3,242,1,1,1,1,1
15,243,0,1,1,1,3,243,1,1,1,1,1
15,244,1,2,1,1,3,244,1,1,1,1,1
15,245,0,1,1,1,3,245,1,1,-1,2,1
15,246,1,2,1,1,3,246,0,1,-1,2,2
15,247,1,2,-1,2,3,247,0,1,-1,2,2
15,248,1,2,-1,2,3,248,1,2,1,1,2
15,249,0,1,1,1,3,249,1,2,1,1,2
16,1,1,1,-1,2,1,1,0,2,-1,2,1
16,2,1,1,1,1,1,2,1,1,1,1,1
16,3,0,2,-1,2,1,3,0,2,-1,2,1
16,4,1,1,1,1,1,4,1,1,-1,2,1
16,5,1,1,1,1,1,5,0,2,-1,2,1
16,6,1,1,1,1,1,6,1,1,1,1,1
16,7,1,1,1,1,1,7,1,1,1,1,1
16,8,1,1,1,1,1,8,1,1,-1,2,1
16,9,0,1,-1,2,2,9,1,1,1,1,1
16,10,1,2,1,1,2,10,1,1,-1,2,1
16,11,1,2,1,1,2,11,0,1,-1,2,2
16,12,1,2,1,1,2,12,1,2,-1,2,2
16,13,1,2,-1,2,2,13,0,1,-1,2,2
16,14,0,1,-1,2,2,14,1,2,1,1,2
16,15,1,2,1,1,2,15,1,2,1,1,2
16,16,1,2,1,1,2,16,1,2,-1,2,2
16,17,1,2,1,1,2,17,1,2,1,1,2
16,18,0,2,1,1,3,18,1,2,1,1,2
16,19,0,2,-1,2,3,19,1,2,1,1,2
16,20,0,2,-1,2,3,20,0,2,-1,2,3
16,21,1,1,-1,2,3,21,0,2,1,1,3
16,22,0,2,1,1,3,22,0,2,-1,2,3
16,23,0,2,1,1,3,23,0,2,1,1,3
16,24,0,2,1,1,3,24,0,2,-1,2,3
16,25,0,2,1,1,3,25,0,2,-1,2,3
16,26,0,2,-1,2,3,26,0,2,-1,2,3
16,27,0,2,-1,2,3,27,1,1,1,1,3
16,28,1,1,-1,2,3,28,1,1,1,1,3
16,29,0,2,1,1,3,29,1,1,-1,2,3
16,30,0,2,1,1,3,30,1,1,-1,2,3
16,31,0,2,1,1,3,31,1,1,-1,2,3
16,32,0,2,-1,2,3,32,0,2,1,1,3
16,33,1,1,-1,2,3,33,1,1,-1,2,3
16,34,1,2,1,1,2,34,0,2,-1,2,3
16,35,1,2,1,1,2,35,0,2,-1,2,3
16,36,1,2,1,1,2,36,0,1,-1,2,2
16,37,1,2,1,1,2,37,0,1,-1,2,2
16,38,1,2,1,1,2,38,0,1,-1,2,2
16,39,1,2,1,1,2,39,1,2,1,1,2
16,40,1,2,1,1,2,40,1,2,-1,2,2
16,41,0,2,-1,2,1,41,0,1,1,1,2
16,42,0,2,-1,2,1,42,0,1,1,1,2
16,43,0,2,-1,2,1,43,0,1,-1,2,2
16,44,0,2,-1,2,1,44,0,1,-1,2,2
16,45,1,1,1,1,1,45,1,2,1,1,2
16,46,1,1,-1,2,1,46,1,2,1,1,2
16,47,1,1,1,1,1,47,1,2,1,1,2
16,48,1,1,-1,2,1,48,1,2,1,1,2
16,49,1,1,1,1,1,49,1,2,1,1,2
16,50,1,1,1,1,1,50,1,2,1,1,2
16,51,1,1,-1,2,1,51,1,2,1,1,2
16,52,0,1,-1,2,2,52,0,2,-1,2,1
16,53,1,2,1,1,2,53,1,1,1,1,1
16,54,1,2,1,1,2,54,1,1,-1,2,1
16,55,1,2,1,1,2,55,1,1,1,1,1
16,56,1,2,1,1,2,56,1,1,1,1,1
16,57,1,2,-1,2,2,57,1,1,1,1,1
16,58,1,2,1,1,2,58,1,1,1,1,1
16,59,1,2,-1,2,2,59,1,1,1,1,1
16,60,0,2,1,1,3,60,0,1,-1,2,2
16,61,0,2,1,1,3,61,0,1,1,1,2
16,62,0,2,1,1,3,62,0,1,-1,2,2
16,63,0,2,1,1,3,63,1,2,1,1,2
16,64,0,2,1,1,3,64,1,2,1,1,2
16,65,0,2,1,1,3,65,1,2,-1,2,2
16,66,0,2,1,1,3,66,1,2,1,1,2
16,67,0,2,1,1,3,67,1,2,1,1,2
